ticker,strategy,mean_expected_shortfall_bps,median_expected_shortfall_bps,RISK: std_expected_shortfall_bps,mean_realized_shortfall_bps,median_realized_shortfall_bps,RISK: std_realized_shortfall_bps,mean_execution_risk_pct,median_execution_risk_pct,mean_slippage_vs_vwap_bps,median_slippage_vs_vwap_bps,RISK: std_slippage_vs_vwap_bps
TATACONSUM,TWAP,1611.354660196651,1336.7739844017715,759.4478321475435,17.14687679819731,8.116930425360707,299.10262727636587,2.2219717717195846,1.6319298875313804,8.188750117957742,-2.1808865747588233,36.2250212348206
TATACONSUM,VWAP,1689.0605609526547,1395.1143802620568,815.5904204870047,9.425294014394419,-34.55325438847572,313.92136351476665,2.1405477213381974,1.6466717523768413,0.0,0.0,0.0
EICHERMOT,AC,16170.504152963795,13020.378281997602,10732.478050469743,1.9301344159285694,4.42043908361014,99.2184454679531,0.5229580332608597,0.46996099446338707,-4.973058123316522,-23.006131543039274,156.73275309858428
EICHERMOT,TWAP,8129.177668023035,6653.207044331266,5115.156727195456,10.462152476654989,17.879272025346747,231.8881947361808,1.8224420096744032,1.669460456266384,0.2007740219841833,0.01244669190915973,28.00699177693859
EICHERMOT,VWAP,9495.936540484283,7197.747771509411,6675.550482614352,10.217972328701968,18.397507834356286,228.5472535241326,1.7266986772285828,1.6064232262256715,0.0,0.0,0.0
ADANIGREEN,AC,3639.2256127131895,3328.4081112561807,2325.2009467886096,-16.36237334791438,-16.66696138712256,112.09396912027542,0.5806845422293253,0.5209738296522504,-22.000388276519985,0.4347675196079453,157.7334235226541
ADANIGREEN,TWAP,2392.6935344775975,2275.560146272331,1272.5990373886489,15.006520297803446,2.1016360912995706e-12,245.98554346811434,2.0431745750742016,1.859319885519253,5.927710447529762,-4.337683135403166,53.88341889725152
ADANIGREEN,VWAP,2863.94480317566,2687.997612706852,1465.522946391773,9.152951449068054,-7.489526132814463e-13,242.903453959441,1.83521623768097,1.746983318544172,0.0,0.0,0.0
AMBUJACEM,AC,852.9552107499596,819.1766740115305,411.30603349253465,6.096459313392568,8.062096621136693,125.84757505010559,0.5307665593677028,0.4543142539440551,-24.49186623636808,-0.6582817360564239,207.37843417256397
AMBUJACEM,TWAP,1488.1233466102963,1368.30265913809,670.6826096539706,33.03796249379199,4.676591616355402,319.34462297002756,2.0080293029289336,1.7506781377482328,-3.787679328163423,-1.3084277882988038,45.433356144586824
AMBUJACEM,VWAP,1613.1897918219343,1402.7157902313543,744.8031755861628,36.94372837048769,7.191420906897749,320.8166883621769,1.989994198606937,1.7514962699188832,0.0,0.0,0.0
SUNPHARMA,AC,504.4520613256705,461.5108739204935,186.08203677342723,11.058335325620702,-2.746795540471677,99.26996175893558,0.48731440067648774,0.42920047984713605,-15.446624458568586,30.49254540244206,193.71586650337775
SUNPHARMA,TWAP,1334.1384030402164,1276.2691154050412,491.64943109485154,35.07183148685513,-27.448027176771028,286.642935336423,2.0464253449326275,2.000005195108582,3.144250503347747,-0.6646654279215264,32.620483537355916
SUNPHARMA,VWAP,1309.202394498123,1216.7227307681896,463.02931588841636,31.352702725636885,-33.07901834211101,263.1487970458373,1.9023408157899344,1.8262081216128876,0.0,0.0,0.0
BPCL,AC,650.4912924329157,565.2286533673669,245.9213838536731,30.349781174341494,9.34774529037806,206.49622223913968,0.6359645108956342,0.5650260758259433,-60.545624902526725,-25.980784937864343,294.88838759513055
BPCL,TWAP,1618.6203523808367,1546.0443334272718,825.9549077068872,114.3603351754262,37.9524944484024,524.5327367955263,2.6186477395284857,2.378877608542566,8.068738011204966,0.694148118558529,38.81655266351742
BPCL,VWAP,1582.1373681940204,1363.7267177978174,742.4905684154733,105.66345026005014,33.461147412410526,510.37498065551927,2.4580741882645865,2.126391296373365,0.0,0.0,0.0
TORNTPHARM,AC,7170.156834768483,6039.092465036452,4339.198262522434,3.779854726788724,-14.793588267000926,146.33984514036058,0.5842059297378283,0.4959120075288554,-24.98126044998415,1.3847973455828357,203.51786876493932
TORNTPHARM,TWAP,4156.5747876476735,3576.782685042521,2124.658244325816,34.12215737589898,9.887998418372383,310.2566126471678,2.0487576575199054,1.759624838196639,-0.47087113865712155,-0.20455468066212562,28.061150828744182
TORNTPHARM,VWAP,5402.685966972118,3941.754455132435,4132.1752591730865,34.27965564629261,8.086542308048337,298.46328275574325,2.060018588824124,1.8232456279390374,0.0,0.0,0.0
BIOCON,AC,843.2378718786208,717.9486253885921,403.417879846368,22.167984061255193,22.939472139021454,130.00990544715478,0.5611264549327215,0.4781378145062429,-29.136391442322527,12.797525718134386,191.0251564809778
BIOCON,TWAP,1442.9632957239937,1193.9977645398435,633.1756894547538,55.17317399011459,18.973490606579766,313.5929928005042,2.1285388278052086,1.814516060209679,-1.9573520526144215,1.0787371977991518,32.16341832517646
BIOCON,VWAP,1419.0514511341937,1209.5108338192197,672.6329442992941,56.77683696083958,11.489007386487703,299.64903501756584,1.8848624949367374,1.6714865364627447,0.0,0.0,0.0
YESBANK,AC,276.5945966279345,248.35934609601526,145.56113862237865,25.893377098035344,2.01232615550843,138.07552547661842,0.4340966694738213,0.3308212015422738,109.17000842128307,0.5377301059372748,1346.118952472344
YESBANK,TWAP,2820.9408750338025,1789.0795918005665,2127.9548525390887,79.29015353104303,14.533547093614002,1145.0271491177784,5.987812896975235,3.8535333442842212,26.524150490941146,-3.7305004254310905,222.97597176466772
YESBANK,VWAP,2370.1117589390415,1659.424574759017,2013.384447786072,43.553013599204405,23.882569758230193,999.0231466354038,5.101977519360463,3.2103503334938295,0.0,0.0,0.0
LTI,AC,28184.785071116137,24440.732941391245,13181.05178143806,-30.150912960775916,-9.908333881621232,161.89178438541305,0.6947849290624327,0.5196987140686015,-27.473566775634012,-35.117282900033416,241.69223608509392
LTI,TWAP,13552.244707377156,12489.610618211374,6149.090836678469,6.282870795376502,-8.721170050614514,345.9701107372196,2.4090283453285815,1.8072041247527673,1.517090798377585,0.9524735551813093,38.17287807376129
LTI,VWAP,18281.45805194948,14532.740469445744,14845.943773498684,5.008054961679154,11.542804875510551,349.866093931269,2.4990120449111357,1.739244397857679,0.0,0.0,0.0
BAJAJHLDNG,AC,55754.09460816195,49227.78584622737,32181.08683983041,-23.80786465211506,-2.550827499751261,207.6747059579891,0.725204468446476,0.5397248078118915,57.54499564993221,3.7452717761153655,380.0348642625281
BAJAJHLDNG,TWAP,25707.62158649897,22445.046682812485,14148.580742574173,-63.47534100625623,-44.67515819059882,460.99466734123394,2.5294306288102653,1.884993648967877,2.3463024157408734,0.4271528314492726,109.68836692293169
BAJAJHLDNG,VWAP,45347.715249891546,34724.320735136745,34092.98559347909,-62.53471719613815,-45.70826064769004,508.49798268205166,2.4774605909663183,1.6536292185839971,0.0,0.0,0.0
TCS,AC,723.0990534117495,649.4150116228399,263.9020957546435,8.60023284465563,-2.282163704094618,68.26809322280565,0.4518893090245736,0.36801977172185096,-17.118442539514948,-10.752289949315047,174.88193752844055
TCS,TWAP,1191.7515614098602,968.9929258912384,589.9898067257452,35.85841754739992,11.843920170940656,236.2455560289687,1.70911504231835,1.3430365794794739,6.111992585298383,3.937616200176851,36.69583064779675
TCS,VWAP,1256.3405093136632,956.3263407044014,606.8440128497169,29.77660048389564,10.401624489481872,235.83013802531354,1.620107952063602,1.2358670938008447,0.0,0.0,0.0
DRREDDY,AC,2915.5460246723674,2303.37351377483,1609.9579523696868,0.29270939084482883,9.642589865112894,126.96158916010644,0.5095129139562726,0.43770467981124106,-36.76727084195867,5.932950151468237,172.96323492703382
DRREDDY,TWAP,2213.809522166633,1817.437903642584,1111.1010242560735,41.99323407070623,-10.849474382509642,275.5550715434223,1.790661476203769,1.562368286996957,0.34669205647771517,-2.425432051745285,24.969832502152965
DRREDDY,VWAP,2491.266990627633,1939.2557630706174,1443.3770378487807,41.497916869266625,-12.59648624053916,268.88999526719,1.7134433656108623,1.4927474337074367,0.0,0.0,0.0
ICICIBANK,AC,250.75325938778528,232.8913426083922,93.78113269928004,-5.203062236466214,-4.807836036554406,76.85135207835454,0.37027859180925454,0.32697862589598214,-11.22177404556004,22.856113078034348,235.39016418504875
ICICIBANK,TWAP,1387.1861017436424,1239.2706315790406,830.114520188245,12.791854032069448,-23.06201258446268,294.6306601696382,2.374617927543428,1.9860324085720875,0.06488745662426422,2.726932389034598,31.439245541108615
ICICIBANK,VWAP,1365.9124730440763,1259.3326933114586,799.126276624358,12.62401828137405,-19.236222685793507,288.99994879633243,2.279798422531464,1.9386302676298865,0.0,0.0,0.0
MARICO,AC,992.392224113941,917.4181843214692,384.27272423959215,10.772481686239527,11.48154633410045,98.46874001678945,0.49891778603799847,0.5001247651065044,-44.72954587807213,-34.711867192999144,175.7678474171342
MARICO,TWAP,1379.3707492154929,1370.9232605294437,533.9735713486848,65.90661055996992,40.08891011737853,237.6283871831475,1.823528174891434,1.7912627878952487,6.380295556308434,5.615689947366464,43.731773003949286
MARICO,VWAP,1545.658056276099,1498.460988838834,669.3381748375982,59.50907626787463,32.92278919881211,233.15414598147447,1.805491394668118,1.8298602610764956,0.0,0.0,0.0
BAJAJFINSV,AC,6395.713995555212,6031.7219671327575,2338.7820269118565,-45.06631801762748,-25.97185175882099,200.57968596315095,0.703418451350365,0.5200760642463484,74.8735980376472,24.628377263651288,300.28667573189466
BAJAJFINSV,TWAP,4087.5015366284133,3290.171868872605,1715.0673400277938,-99.03002688761387,-42.381265236450574,437.073511838523,2.4754558023564037,1.793868796644892,8.277157884560083,3.3581545208503805,48.149165249343355
BAJAJFINSV,VWAP,4933.990894751285,3575.14941281708,3713.92315896466,-106.83493491798907,-42.844439528254135,440.0846065901574,2.331121097550964,1.7009519011725014,0.0,0.0,0.0
HINDPETRO,AC,820.1594728930432,751.0184686964743,316.69098642026813,18.95379372657501,8.415432263918184,139.39971635565269,0.654215579447133,0.6461348213719811,-48.72853497291695,4.453368415309263,289.9561875301307
HINDPETRO,TWAP,1671.5344856443812,1674.9008573016424,784.5467169353735,99.2256177114304,42.08650576721287,406.22612226484057,2.5741650507335248,2.5496179931358425,19.907124098128627,12.827344258147166,47.81084803563533
HINDPETRO,VWAP,1707.5224002708896,1693.3389649987162,711.9128107337923,78.77621306058215,33.009002917532314,392.4862523118534,2.4484205138997037,2.386003011734402,0.0,0.0,0.0
LUPIN,AC,1387.0259005872877,1107.1689782135181,867.8762274836242,19.618214560657915,13.456085130512275,126.37344147556286,0.5097929320108833,0.46133435001102496,-35.71913087184279,4.968502572626656,184.61425888485596
LUPIN,TWAP,1611.4661132576623,1436.4642031803605,807.06284788248,75.71925684051047,-13.45049975716936,310.74782636649354,1.8656780390018801,1.7042885482555046,14.599109018401858,4.663759823044472,34.60490702640927
LUPIN,VWAP,1765.8378378876032,1574.3967674906503,966.844809187058,60.34213855200236,-19.708871518784534,283.2830970628952,1.6703295930836424,1.6078936346161812,0.0,0.0,0.0
ASIANPAINT,AC,1261.612191083908,1224.6835727285397,492.78631624296384,-24.517013556656266,-2.7722853695794694,92.90292186720747,0.44407405025214497,0.37985893271487703,-18.059513984063557,-9.72603040769956,169.47237738399434
ASIANPAINT,TWAP,1407.7345556116923,1346.4990502068058,664.1269550585681,1.3268355199358177,-1.4354527923424776,210.88433138757836,1.5960234718541662,1.3363485270657751,4.6033888776129785,-0.5465657928349368,25.220695757188484
ASIANPAINT,VWAP,1472.8968323170316,1333.9360020614554,690.627537417806,-3.280499575024245,-11.142167211204189,208.44340513797516,1.5195057653057722,1.3608635920922443,0.0,0.0,0.0
NMDC,AC,741.4298422566052,730.4548376982416,270.21409899507915,14.339336357556085,14.474553324169648,102.36212435030941,0.6269585942635555,0.5328596182498084,-29.767928038260997,-0.7839033958171822,242.33221347606784
NMDC,TWAP,1703.3937461476542,1548.96722115149,771.2573515571411,55.7249138533804,9.714526338778278,313.76114423108544,2.566796605287712,2.0902570117714276,4.269594020116094,4.330734609910777,44.94638603753717
NMDC,VWAP,1845.0565351474097,1495.2741897725582,1051.652288184267,51.54070171752167,20.767524463823587,314.91835374305913,2.6678488223755767,1.9772200890871932,0.0,0.0,0.0
POWERGRID,AC,294.83934603345176,284.72046982474734,108.32922640162916,-2.7100441801535315,-7.170525144751027,64.78824115966462,0.3885600243885963,0.3298294367665857,-37.53806038305937,-17.38745142960164,163.2882831018395
POWERGRID,TWAP,1157.9349663588291,916.1493561396794,619.5162668269492,34.90785887189101,18.028309813976342,216.42243710522598,1.9779700528007729,1.4770234358134409,-3.4341408709866537,-3.116225921588878,32.00443189321786
POWERGRID,VWAP,1297.9025700163652,946.8291202606725,825.5203788451208,38.49596046723068,11.908742544706728,220.54407282736744,2.1545741251536743,1.4761736683908218,0.0,0.0,0.0
HDFCBANK,AC,304.20756854345,274.5929064878221,115.82492810662106,-22.091048711272848,-22.39399422836202,83.24781457718427,0.37635770800161833,0.30832329157818433,-3.600477344490369,-5.400173796288717,239.4593936756288
HDFCBANK,TWAP,1116.8902553287624,1005.6047566840018,694.6750479409341,-22.570945841757506,-12.969782715891633,293.5657598544953,1.828920087021967,1.478159209742305,-10.85809962246477,-4.71273213392611,36.01961835468502
HDFCBANK,VWAP,1079.4849195809613,945.1503530078317,639.7433670992858,-11.618696057305065,-9.503089625453262,296.5260554528236,1.6984329550944484,1.3184193074831314,0.0,0.0,0.0
PNB,AC,335.61115693852094,310.2542521818862,118.13085676355884,-11.355056175966528,-14.459157533294636,78.8878477535635,0.4556823134969086,0.3970611233674147,-24.82984077544269,4.100205359139731,270.9106156205502
PNB,TWAP,1439.9502851214888,1260.9555433613777,684.7672968013343,21.0565460633849,-37.68413229282889,366.53525119371614,2.3427824674033944,1.958755298601862,-2.2508892458181093,-1.4824378818728954,23.988083425647016
PNB,VWAP,1335.2266958616135,1174.049775962888,593.3445941426548,22.765359271966858,-27.26314590825745,348.6706443506561,2.13045413620659,1.8263605331762025,0.0,0.0,0.0
BERGEPAINT,AC,2424.1732237328506,2377.881394225451,1069.6106393443347,-29.87752411043533,-40.50562622441092,118.68365581747541,0.6028227778074293,0.499328141516734,-32.94216372066702,-0.24903212073583703,178.61538921105264
BERGEPAINT,TWAP,2190.6777931361744,2164.6688834037914,1064.6002386610303,14.270119155456822,-10.145248211338506,267.12969303243347,2.1356371081621135,1.7906170723825539,6.8706773591817525,0.1614036151876002,40.27723033817961
BERGEPAINT,VWAP,2354.1628764091342,2227.108270946659,1144.5707406648637,6.8402327645523,-18.364999252849167,240.80983647628412,2.0009912056349624,1.6786155270291965,0.0,0.0,0.0
SBILIFE,AC,3229.9280876007724,3004.5678664082393,1314.3221492457958,22.416530632526573,7.164742358453233,202.96668767495538,0.7567632737863003,0.6642082366265278,-30.135022826212108,4.582729817283221,270.359236147292
SBILIFE,TWAP,2690.9442452434423,2593.817444942014,1239.7877617524118,69.3358907671454,7.974487918286688,402.8145084482764,2.6578813792498064,2.3582166926000068,7.379406628404981,9.486416499862802,66.41980419747851
SBILIFE,VWAP,3390.676598057515,3022.6326457616924,1834.5046495795207,62.938762558486665,-4.839304401779277,421.8996276532394,2.824399904044352,2.5912073032779617,0.0,0.0,0.0
CHOLAFIN,AC,1759.5049974532647,1687.0937720185311,601.8340772326089,-53.6033676914434,-18.875850962126346,212.48184521876428,0.8600078993252783,0.7705956641006195,-16.833249258047008,3.632063429212786,416.13492812154124
CHOLAFIN,TWAP,2418.908103433625,2365.6499071907283,1116.6517398355488,-18.320322400166404,-45.112248682443074,470.8608873025559,3.1872459482008737,2.887757343641089,1.3150467138707629,-3.491178808417561,59.432776775629726
CHOLAFIN,VWAP,2706.002961893488,2614.2750254869406,1294.412465900005,-18.729893722958742,-38.35431932206925,483.7297139975093,3.1891175164637673,3.0258100104977577,0.0,0.0,0.0
DMART,AC,4860.361604482321,3069.007892606838,4471.066858951566,16.700467785827147,0.06673393668024577,125.67599747625765,0.4788845050051541,0.4327261460075049,-34.8209971099124,-0.31904185967143106,152.60247530436635
DMART,TWAP,2935.334854181711,1975.5050402118532,2387.294543008353,68.84220472348304,6.227890077465428e-13,269.61549545180895,1.6805928422013021,1.5283680862740527,13.299927029974612,0.30391810668373964,58.907669012340705
DMART,VWAP,3684.575670297125,2372.596342930695,2903.2025879711086,54.96930135620248,3.9723117680046705,242.04243913853716,1.6207191037897442,1.5325797032707504,0.0,0.0,0.0
COALINDIA,AC,363.07281919616713,370.7378267306084,122.78651973654473,9.661093822889251,-0.3555512775306661,97.92712393872434,0.40356055155488946,0.3622888774174658,-48.6703780618787,-43.27398634998232,205.30226299935723
COALINDIA,TWAP,1172.9773717607934,1044.8057402476595,550.9927926314758,70.75116116181218,37.82076403197074,306.69358920720924,1.8450242865927318,1.5047745541530426,6.0522731381374815,3.1681127416573904,35.217502081872624
COALINDIA,VWAP,1205.0573139463659,1037.8263062921874,502.99166477812764,64.6883856666263,36.631223870281346,304.6470368889036,1.7999619978051022,1.5591612058535271,0.0,0.0,0.0
TATASTEEL,AC,399.68259774485375,371.84018197146503,154.3307346502204,-24.602282310740563,-18.797747613047342,86.79473906314416,0.46984414187142753,0.41158653295617564,-15.49242795572219,34.11669037251713,278.8813144282456
TATASTEEL,TWAP,1339.0297016813452,1219.121094562478,563.6351262136416,-16.369923499187834,-88.81712822586155,339.1202083692108,2.1060091743299454,1.8161264320091421,-16.38017169441364,-12.324833335674695,38.517804268192464
TATASTEEL,VWAP,1285.2653166379355,1173.9205916458554,550.0580249037182,0.6770660675407115,-71.60084430430464,360.6338156943074,1.955513244064722,1.759461693790313,0.0,0.0,0.0
GODREJCP,AC,1692.514896600443,1493.266511689439,809.0378284100594,-5.308315840138006,-6.343107714656822,96.41224062148095,0.5582229658484853,0.4893027009184828,-13.2146640847644,2.8527888150911695,157.17232847089295
GODREJCP,TWAP,1772.839132182576,1524.809896132666,766.9462977064067,10.873814979257638,8.595896913398388,214.7628215723396,2.0051132371474414,1.73761555842461,-0.04593594094033312,6.429264675213,39.91229460984387
GODREJCP,VWAP,2074.006077563195,1677.8813727153943,1401.4742816765386,10.751796274669866,10.921209455510702,202.86411994245202,1.9522181672996395,1.7588341333833026,0.0,0.0,0.0
NAUKRI,AC,8964.840897211583,8966.397923340433,2568.007325027658,-12.344269369302411,-24.631692409104627,107.74205418831426,0.6449825349401994,0.5240885619430793,17.381924279035047,40.47968285505469,191.26270719189145
NAUKRI,TWAP,5006.439116648296,4814.6738676523455,1455.9431270579153,-23.047881425103974,-16.05567576686245,270.9851779574614,2.236610928596688,1.7866029928000022,1.8567578159759048,-1.149520443437615,49.35094741548287
NAUKRI,VWAP,6517.773374103598,5620.364215229556,3078.908315569753,-25.23401582217851,-13.402466288953665,252.73713333188584,2.1731601961035008,1.8522089450958958,0.0,0.0,0.0
